customer_id,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,ticket_count_90d,segment_name
CUST00805,41,1,780.79,0.0,0.11,0,Loyal Customers
CUST00806,21,1,976.95,0.0,0.46,0,Discount-Sensitive Customers
CUST00807,112,1,594.61,0.0,0.25,0,Loyal Customers
CUST00808,53,1,444.73,0.0,0.39,1,Discount-Sensitive Customers
CUST00809,22,3,1886.26,0.3333333333333333,0.3133333333333333,1,Champions
CUST00810,217,0,0.0,0.0,0.0,0,Dormant Customers
CUST00811,184,0,0.0,0.0,0.0,0,Dormant Customers
CUST00812,189,0,0.0,0.0,0.0,0,Dormant Customers
CUST00813,5,4,3695.8,0.0,0.17,1,Champions
CUST00814,88,2,2876.770399999999,0.0,0.245,0,Loyal Customers
CUST00815,137,2,2569.54,0.0,0.26,0,At-Risk Customers
CUST00816,59,2,2688.92,0.0,0.3,1,Loyal Customers
CUST00817,9,7,5944.880399999998,0.0,0.29714285714285715,0,Champions
CUST00818,147,1,988.84,0.0,0.12,0,Loyal Customers
CUST00819,28,4,2164.49,0.0,0.1775,0,Champions
CUST00820,189,0,0.0,0.0,0.0,0,Dormant Customers
CUST00821,94,1,409.56,0.0,0.36,1,Discount-Sensitive Customers
CUST00822,76,3,1713.4699999999998,0.0,0.32666666666666666,1,Loyal Customers
CUST00823,146,2,546.33,0.5,0.345,0,At-Risk Customers
CUST00824,4,1,446.93,0.0,0.14,0,Loyal Customers
CUST00825,97,1,410.77,0.0,0.25,0,Loyal Customers
CUST00826,158,2,2063.86,0.0,0.265,0,At-Risk Customers
CUST00827,57,1,1699.04,0.0,0.16,0,Loyal Customers
CUST00828,90,1,355.91,0.0,0.39,0,Discount-Sensitive Customers
CUST00829,62,4,3162.5200000000004,0.0,0.2775,0,Loyal Customers
CUST00830,19,2,1150.55,0.0,0.355,0,Discount-Sensitive Customers
CUST00831,6,2,994.8299999999999,0.0,0.375,2,Discount-Sensitive Customers
CUST00832,0,1,716.8,0.0,0.16,0,Loyal Customers
CUST00833,67,1,1142.84,0.0,0.49,0,Discount-Sensitive Customers
CUST00834,2,1,971.01,0.0,0.27,0,Loyal Customers
CUST00835,157,3,1837.3,0.0,0.29,0,At-Risk Customers
CUST00836,9,2,1640.21,0.0,0.29,0,Loyal Customers
CUST00837,15,2,1476.76,0.0,0.345,0,Loyal Customers
CUST00838,9,1,402.67,0.0,0.51,1,Discount-Sensitive Customers
CUST00839,162,2,860.28,0.0,0.2,0,At-Risk Customers
CUST00840,58,3,3328.2799999999997,0.0,0.29,0,Loyal Customers
CUST00841,99,6,4758.000399999999,0.16666666666666666,0.18999999999999997,0,At-Risk Customers
CUST00842,71,2,1823.97,0.0,0.32999999999999996,1,Loyal Customers
CUST00843,45,1,803.69,1.0,0.4,1,Discount-Sensitive Customers
CUST00844,19,1,410.24,0.0,0.32,0,Loyal Customers
CUST00845,96,1,777.67,0.0,0.56,1,Discount-Sensitive Customers
CUST00846,41,3,1899.26,0.3333333333333333,0.12,1,Champions
CUST00847,4,1,1420.5,0.0,0.5,0,Discount-Sensitive Customers
CUST00848,4,1,547.18,0.0,0.28,0,Loyal Customers
CUST00849,6,4,2776.8599999999997,0.0,0.29500000000000004,0,Champions
CUST00850,7,2,2278.0299999999997,0.5,0.355,1,Discount-Sensitive Customers
CUST00851,0,1,822.7,0.0,0.28,0,Loyal Customers
CUST00852,66,2,935.26,0.0,0.39,0,Discount-Sensitive Customers
CUST00853,61,1,318.94,0.0,0.47,1,Discount-Sensitive Customers
CUST00854,279,0,0.0,0.0,0.0,0,Dormant Customers
CUST00855,292,0,0.0,0.0,0.0,0,Dormant Customers
CUST00856,135,1,2235.84,0.0,0.19,0,Loyal Customers
CUST00857,67,2,1852.15,0.0,0.365,1,Discount-Sensitive Customers
CUST00858,90,2,1268.61,0.0,0.27,0,Loyal Customers
CUST00859,169,1,769.89,0.0,0.3,0,Dormant Customers
CUST00860,79,1,1472.26,0.0,0.27,1,Loyal Customers
CUST00861,170,1,798.67,0.0,0.09,0,Dormant Customers
CUST00862,453,0,0.0,0.0,0.0,0,Dormant Customers
CUST00863,25,2,1710.22,0.0,0.26,0,Loyal Customers
CUST00864,138,1,316.53,0.0,0.41,0,Discount-Sensitive Customers
CUST00865,50,2,1503.1100000000001,0.0,0.38,1,Discount-Sensitive Customers
CUST00866,26,1,1280.71,0.0,0.06,0,Loyal Customers
CUST00867,15,1,424.64,0.0,0.55,1,Discount-Sensitive Customers
CUST00868,20,1,832.57,0.0,0.4,0,Discount-Sensitive Customers
CUST00869,93,3,1700.01,0.0,0.3466666666666667,0,At-Risk Customers
CUST00870,86,3,2224.05,0.0,0.2966666666666667,0,Loyal Customers
CUST00871,122,3,1703.85,0.0,0.24333333333333332,0,At-Risk Customers
CUST00872,125,1,799.03,0.0,0.16,0,Loyal Customers
CUST00873,3,2,1994.21,0.0,0.09,0,Loyal Customers
CUST00874,21,1,511.56,0.0,0.24,0,Loyal Customers
CUST00875,30,1,363.1,0.0,0.31,0,Loyal Customers
CUST00876,36,2,938.71,0.0,0.39,1,Discount-Sensitive Customers
CUST00877,63,2,831.49,0.0,0.22999999999999998,0,Loyal Customers
CUST00878,134,2,2578.68,0.0,0.13,0,At-Risk Customers
CUST00879,155,2,2576.4700000000003,0.0,0.27,0,At-Risk Customers
CUST00880,16,3,1801.75,0.0,0.25333333333333335,0,Champions
CUST00881,4,1,1185.63,0.0,0.27,0,Loyal Customers
CUST00882,85,2,894.79,0.0,0.225,1,Loyal Customers
CUST00883,126,2,4103.410399999999,0.0,0.07,0,At-Risk Customers
CUST00884,271,0,0.0,0.0,0.0,0,Dormant Customers
CUST00885,31,2,1199.0,0.5,0.32,0,Loyal Customers
CUST00886,1,1,304.87,0.0,0.42,0,Discount-Sensitive Customers
CUST00887,9,1,1399.24,0.0,0.23,0,Loyal Customers
CUST00888,108,1,1200.57,0.0,0.36,0,Discount-Sensitive Customers
CUST00889,44,2,1597.41,0.0,0.42000000000000004,0,Discount-Sensitive Customers
CUST00890,24,1,631.59,0.0,0.06,1,Loyal Customers
CUST00891,13,2,1207.62,0.0,0.38,0,Discount-Sensitive Customers
CUST00892,9,1,360.98,0.0,0.48,0,Discount-Sensitive Customers
CUST00893,99,1,563.11,0.0,0.28,0,Loyal Customers
CUST00894,25,2,1903.85,0.0,0.31,1,Loyal Customers
CUST00895,54,1,168.81,0.0,0.43,1,Discount-Sensitive Customers
CUST00896,10,5,2728.69,0.0,0.318,1,Champions
CUST00897,13,1,584.95,0.0,0.11,0,Loyal Customers
CUST00898,339,0,0.0,0.0,0.0,0,Dormant Customers
CUST00899,187,0,0.0,0.0,0.0,0,Dormant Customers
CUST00900,58,2,1242.65,0.0,0.25,1,Loyal Customers
CUST00901,35,3,1694.6200000000001,0.0,0.25666666666666665,2,Champions
CUST00902,6,1,1318.64,0.0,0.29,0,Loyal Customers
CUST00903,42,1,632.18,0.0,0.34,1,Loyal Customers
CUST00904,41,4,3412.27,0.25,0.25,0,Champions
CUST00905,30,2,1971.87,0.0,0.31,0,Loyal Customers
CUST00906,38,2,1449.41,0.0,0.395,0,Discount-Sensitive Customers
CUST00907,220,0,0.0,0.0,0.0,0,Dormant Customers
CUST00908,27,2,2799.02,0.0,0.21,1,Loyal Customers
CUST00909,185,0,0.0,0.0,0.0,0,Dormant Customers
CUST00910,127,1,1239.32,0.0,0.39,0,Discount-Sensitive Customers
CUST00911,30,4,2586.44,0.0,0.21500000000000002,0,Champions
CUST00912,138,1,1252.31,0.0,0.31,0,Loyal Customers
CUST00913,183,0,0.0,0.0,0.0,0,Dormant Customers
CUST00914,36,2,1175.85,0.0,0.39,0,Discount-Sensitive Customers
CUST00915,113,1,600.29,0.0,0.41,0,Discount-Sensitive Customers
CUST00916,20,2,1344.17,0.0,0.245,1,Loyal Customers
CUST00917,286,0,0.0,0.0,0.0,0,Dormant Customers
CUST00918,236,0,0.0,0.0,0.0,0,Dormant Customers
CUST00919,10,2,1976.3400000000001,0.0,0.23,1,Loyal Customers
CUST00920,66,1,761.95,1.0,0.37,1,Discount-Sensitive Customers
CUST00921,195,0,0.0,0.0,0.0,0,Dormant Customers
CUST00922,11,1,1131.6,0.0,0.19,0,Loyal Customers
CUST00923,57,2,1201.76,0.0,0.19,1,Loyal Customers
CUST00924,44,1,1642.68,0.0,0.41,0,Discount-Sensitive Customers
CUST00925,44,1,464.59,0.0,0.3,1,Loyal Customers
CUST00926,1,3,1704.96,0.0,0.21,1,Champions
CUST00927,343,0,0.0,0.0,0.0,0,Dormant Customers
CUST00928,229,0,0.0,0.0,0.0,0,Dormant Customers
CUST00929,43,1,325.51,0.0,0.11,0,Loyal Customers
CUST00930,59,4,2336.4900000000002,0.25,0.355,1,Discount-Sensitive Customers
CUST00931,30,1,1030.44,0.0,0.36,0,Discount-Sensitive Customers
CUST00932,83,1,688.68,1.0,0.2,1,Loyal Customers
CUST00933,205,0,0.0,0.0,0.0,0,Dormant Customers
CUST00934,44,1,664.65,0.0,0.12,1,Loyal Customers
CUST00935,28,5,3594.4,0.0,0.352,0,Discount-Sensitive Customers
CUST00936,35,1,1697.0,0.0,0.14,1,Loyal Customers
CUST00937,126,2,1039.65,0.0,0.16499999999999998,0,At-Risk Customers
CUST00938,26,1,1882.4,0.0,0.4,1,Discount-Sensitive Customers
CUST00939,9,1,560.91,0.0,0.18,0,Loyal Customers
CUST00940,236,0,0.0,0.0,0.0,0,Dormant Customers
CUST00941,183,0,0.0,0.0,0.0,0,Dormant Customers
CUST00942,7,1,407.18,1.0,0.35,1,Discount-Sensitive Customers
CUST00943,346,0,0.0,0.0,0.0,0,Dormant Customers
CUST00944,74,1,630.93,1.0,0.42,1,Discount-Sensitive Customers
CUST00945,4,1,1143.18,0.0,0.14,0,Loyal Customers
CUST00946,173,1,542.29,0.0,0.39,0,Dormant Customers
CUST00947,41,3,1553.3600000000001,0.0,0.18666666666666668,0,Champions
CUST00948,79,1,923.64,0.0,0.1,0,Loyal Customers
CUST00949,130,1,610.5,0.0,0.14,0,Loyal Customers
CUST00950,209,0,0.0,0.0,0.0,0,Dormant Customers
CUST00951,62,1,602.19,0.0,0.12,0,Loyal Customers
CUST00952,42,4,3262.96,0.0,0.29500000000000004,0,Champions
CUST00953,9,3,1925.94,0.3333333333333333,0.38999999999999996,0,Discount-Sensitive Customers
CUST00954,25,2,769.86,0.0,0.475,0,Discount-Sensitive Customers
CUST00955,63,2,748.92,0.0,0.145,0,Loyal Customers
CUST00956,31,2,2241.69,0.0,0.32999999999999996,1,Loyal Customers
CUST00957,37,2,1174.3200000000002,0.0,0.275,0,Loyal Customers
CUST00958,160,2,1033.42,0.0,0.27,0,At-Risk Customers
CUST00959,63,2,644.14,0.5,0.38,0,Discount-Sensitive Customers
CUST00960,146,1,1599.13,1.0,0.08,0,Loyal Customers
CUST00961,151,2,1378.71,0.0,0.325,0,At-Risk Customers
CUST00962,22,1,349.41,1.0,0.26,1,Loyal Customers
CUST00963,103,1,641.2,0.0,0.34,0,Loyal Customers
CUST00964,219,0,0.0,0.0,0.0,0,Dormant Customers
CUST00965,8,2,507.14,0.0,0.31,2,Loyal Customers
CUST00966,40,1,2196.79,0.0,0.3,1,Loyal Customers
CUST00967,218,0,0.0,0.0,0.0,0,Dormant Customers
CUST00968,98,1,551.82,0.0,0.35,1,Discount-Sensitive Customers
CUST00969,31,2,1233.07,0.0,0.295,0,Loyal Customers
CUST00970,188,0,0.0,0.0,0.0,0,Dormant Customers
CUST00971,62,4,2566.58,0.0,0.29,0,Loyal Customers
CUST00972,64,1,1679.36,0.0,0.24,0,Loyal Customers
CUST00973,22,2,908.6800000000001,0.0,0.21,0,Loyal Customers
CUST00974,79,3,3016.38,0.0,0.2733333333333333,0,Loyal Customers
CUST00975,50,1,538.78,0.0,0.43,0,Discount-Sensitive Customers
CUST00976,5,1,565.07,0.0,0.29,0,Loyal Customers
CUST00977,5,2,1375.4499999999998,0.0,0.255,0,Loyal Customers
CUST00978,307,0,0.0,0.0,0.0,0,Dormant Customers
CUST00979,103,1,699.31,0.0,0.29,0,Loyal Customers
CUST00980,81,1,492.33,0.0,0.26,0,Loyal Customers
CUST00981,103,2,1804.73,0.0,0.29000000000000004,0,At-Risk Customers
CUST00982,90,4,1862.8899999999999,0.0,0.32999999999999996,0,Loyal Customers
CUST00983,256,0,0.0,0.0,0.0,0,Dormant Customers
CUST00984,44,2,1055.25,0.0,0.22999999999999998,0,Loyal Customers
CUST00985,85,1,734.6,0.0,0.15,1,Loyal Customers
CUST00986,62,2,1068.02,0.0,0.405,0,Discount-Sensitive Customers
CUST00987,7,1,1720.99,0.0,0.31,1,Loyal Customers
CUST00988,3,5,3639.98,0.0,0.198,0,Champions
CUST00989,158,2,934.14,0.0,0.22,0,At-Risk Customers
CUST00990,167,3,3332.24,0.0,0.3433333333333333,0,At-Risk Customers
CUST00991,41,3,3822.1103999999987,0.0,0.30333333333333334,0,Champions
CUST00992,272,0,0.0,0.0,0.0,0,Dormant Customers
CUST00993,164,1,1246.69,0.0,0.0,0,Dormant Customers
CUST00994,52,2,2173.23,0.0,0.42500000000000004,0,Discount-Sensitive Customers
CUST00995,159,1,538.57,0.0,0.34,0,Dormant Customers
CUST00996,8,5,2250.83,0.0,0.15,1,Champions
CUST00997,180,1,325.85,0.0,0.33,0,Dormant Customers
CUST00998,63,3,3005.34,0.0,0.1466666666666667,0,Loyal Customers
CUST00999,148,1,1000.1,0.0,0.3,0,Loyal Customers
CUST01000,52,2,746.9300000000001,0.0,0.325,0,Loyal Customers
CUST01001,313,0,0.0,0.0,0.0,0,Dormant Customers
CUST01002,71,2,1215.2,0.0,0.205,0,Loyal Customers
CUST01003,138,1,944.62,0.0,0.32,0,Loyal Customers
CUST01004,215,0,0.0,0.0,0.0,0,Dormant Customers
CUST01005,144,1,1329.67,0.0,0.18,0,Loyal Customers
CUST01006,4,1,404.58,0.0,0.2,0,Loyal Customers
CUST01007,86,2,1237.64,0.0,0.235,0,Loyal Customers
CUST01008,269,0,0.0,0.0,0.0,0,Dormant Customers
CUST01009,41,1,334.39,0.0,0.32,0,Loyal Customers
CUST01010,22,1,531.29,0.0,0.25,0,Loyal Customers
CUST01011,365,0,0.0,0.0,0.0,0,Dormant Customers
CUST01012,30,2,1273.46,0.0,0.16999999999999998,1,Loyal Customers
CUST01013,307,0,0.0,0.0,0.0,0,Dormant Customers
CUST01014,137,1,669.36,0.0,0.0,0,Loyal Customers
CUST01015,39,1,522.47,0.0,0.13,0,Loyal Customers
CUST01016,0,2,879.1499999999999,0.0,0.245,0,Loyal Customers
CUST01017,133,2,1167.28,0.5,0.235,0,At-Risk Customers
CUST01018,4,1,403.76,0.0,0.36,1,Discount-Sensitive Customers
CUST01019,290,0,0.0,0.0,0.0,0,Dormant Customers
CUST01020,131,1,236.73,0.0,0.33,0,Loyal Customers
CUST01021,15,2,1013.42,0.5,0.36,1,Discount-Sensitive Customers
CUST01022,252,0,0.0,0.0,0.0,0,Dormant Customers
CUST01023,204,0,0.0,0.0,0.0,0,Dormant Customers
CUST01024,20,1,370.39,0.0,0.31,0,Loyal Customers
CUST01025,29,2,2765.56,0.0,0.195,1,Loyal Customers
CUST01026,65,1,220.88,0.0,0.43,0,Discount-Sensitive Customers
CUST01027,58,4,4029.9500000000003,0.0,0.175,1,Loyal Customers
CUST01028,173,1,2308.750399999999,0.0,0.26,0,Dormant Customers
CUST01029,110,1,302.44,0.0,0.31,0,Loyal Customers
CUST01030,32,5,5050.910399999999,0.0,0.20800000000000002,0,Champions
CUST01031,174,1,439.44,0.0,0.43,0,Dormant Customers
CUST01032,11,1,624.38,0.0,0.41,0,Discount-Sensitive Customers
CUST01033,14,6,3749.69,0.16666666666666666,0.3233333333333333,2,Champions
CUST01034,100,1,777.18,0.0,0.18,0,Loyal Customers
CUST01035,5,4,1334.0,0.0,0.4275,0,Discount-Sensitive Customers
CUST01036,141,3,3112.5499999999997,0.0,0.22666666666666668,0,At-Risk Customers
CUST01037,8,1,681.83,0.0,0.37,0,Discount-Sensitive Customers
CUST01038,52,3,1370.19,0.0,0.22,1,Loyal Customers
CUST01039,129,1,544.8,0.0,0.13,0,Loyal Customers
CUST01040,130,1,594.23,0.0,0.31,0,Loyal Customers
CUST01041,164,1,149.0,0.0,0.35,0,Dormant Customers
CUST01042,0,1,610.96,0.0,0.25,0,Loyal Customers
CUST01043,74,1,464.25,0.0,0.62,0,Discount-Sensitive Customers
CUST01044,84,1,2141.49,0.0,0.22,0,Loyal Customers
CUST01045,143,1,478.91,0.0,0.11,0,Loyal Customers
CUST01046,105,1,1032.89,0.0,0.1,0,Loyal Customers
CUST01047,149,1,389.07,0.0,0.22,0,Loyal Customers
CUST01048,128,1,616.59,0.0,0.05,0,Loyal Customers
CUST01049,144,1,345.2,0.0,0.11,0,Loyal Customers
CUST01050,5,2,1629.56,0.0,0.095,0,Loyal Customers
CUST01051,103,1,632.45,0.0,0.31,0,Loyal Customers
CUST01052,173,1,763.75,0.0,0.05,0,Dormant Customers
CUST01053,146,1,2124.84,0.0,0.0,0,Loyal Customers
CUST01054,176,1,523.99,0.0,0.34,0,Dormant Customers
CUST01055,206,0,0.0,0.0,0.0,0,Dormant Customers
CUST01056,64,3,2638.62,0.3333333333333333,0.17666666666666667,1,Loyal Customers
CUST01057,2,1,916.36,0.0,0.18,1,Loyal Customers
CUST01058,110,1,358.99,0.0,0.38,0,Discount-Sensitive Customers
CUST01059,146,1,601.72,0.0,0.31,0,Loyal Customers
CUST01060,52,2,1762.54,0.0,0.265,1,Loyal Customers
CUST01061,2,1,375.42,0.0,0.58,0,Discount-Sensitive Customers
CUST01062,294,0,0.0,0.0,0.0,0,Dormant Customers
CUST01063,20,1,259.22,1.0,0.5,1,Discount-Sensitive Customers
CUST01064,6,2,898.3599999999999,0.0,0.155,0,Loyal Customers
CUST01065,3,1,621.74,0.0,0.22,0,Loyal Customers
CUST01066,11,1,816.92,0.0,0.23,0,Loyal Customers
CUST01067,25,1,380.56,0.0,0.29,0,Loyal Customers
CUST01068,130,2,1631.92,0.0,0.165,0,At-Risk Customers
CUST01069,55,1,1446.51,0.0,0.26,0,Loyal Customers
CUST01070,11,1,353.84,0.0,0.37,0,Discount-Sensitive Customers
CUST01071,14,1,690.61,0.0,0.17,0,Loyal Customers
CUST01072,183,0,0.0,0.0,0.0,0,Dormant Customers
CUST01073,80,1,2308.750399999999,1.0,0.13,1,Loyal Customers
CUST01074,114,2,1253.47,0.0,0.16,0,At-Risk Customers
CUST01075,26,2,1464.29,1.0,0.065,2,Loyal Customers
CUST01076,83,2,1016.25,0.0,0.29500000000000004,0,Loyal Customers
CUST01077,68,1,1080.77,0.0,0.45,0,Discount-Sensitive Customers
CUST01078,156,1,415.88,0.0,0.23,0,Dormant Customers
CUST01079,177,1,1832.92,0.0,0.1,0,Dormant Customers
CUST01080,117,1,410.76,1.0,0.4,0,Discount-Sensitive Customers
CUST01081,19,2,1142.4099999999999,0.0,0.31,0,Loyal Customers
CUST01082,35,1,1181.66,0.0,0.34,0,Loyal Customers
CUST01083,236,0,0.0,0.0,0.0,0,Dormant Customers
CUST01084,76,3,1482.72,0.0,0.19333333333333336,0,Loyal Customers
CUST01085,358,0,0.0,0.0,0.0,0,Dormant Customers
CUST01086,71,2,1458.11,0.5,0.32999999999999996,1,Loyal Customers
CUST01087,2,1,839.43,1.0,0.3,1,Loyal Customers
CUST01088,0,1,361.44,0.0,0.42,0,Discount-Sensitive Customers
CUST01089,25,1,337.51,0.0,0.43,0,Discount-Sensitive Customers
CUST01090,144,2,1200.77,0.0,0.21000000000000002,0,At-Risk Customers
CUST01091,87,1,505.4,0.0,0.29,1,Loyal Customers
CUST01092,196,0,0.0,0.0,0.0,0,Dormant Customers
CUST01093,285,0,0.0,0.0,0.0,0,Dormant Customers
CUST01094,72,3,1690.19,0.0,0.19999999999999998,0,Loyal Customers
CUST01095,41,1,455.86,0.0,0.31,0,Loyal Customers
CUST01096,3,6,4814.21,0.16666666666666666,0.19666666666666666,0,Champions
CUST01097,233,0,0.0,0.0,0.0,0,Dormant Customers
CUST01098,198,0,0.0,0.0,0.0,0,Dormant Customers
CUST01099,14,4,3261.15,0.0,0.36250000000000004,0,Discount-Sensitive Customers
CUST01100,24,1,491.36,0.0,0.36,0,Discount-Sensitive Customers
CUST01101,10,1,732.91,0.0,0.13,0,Loyal Customers
CUST01102,79,1,1201.95,0.0,0.13,0,Loyal Customers
CUST01103,76,2,899.6,0.0,0.16,1,Loyal Customers
CUST01104,99,1,515.98,0.0,0.23,0,Loyal Customers
CUST01105,84,3,1353.63,0.0,0.21,0,Loyal Customers
CUST01106,81,1,1006.69,0.0,0.03,0,Loyal Customers
CUST01107,91,2,980.0699999999999,0.0,0.32,0,At-Risk Customers
CUST01108,40,2,1775.94,0.0,0.295,0,Loyal Customers
CUST01109,25,1,304.94,0.0,0.44,0,Discount-Sensitive Customers
CUST01110,260,0,0.0,0.0,0.0,0,Dormant Customers
CUST01111,95,2,876.58,0.0,0.29000000000000004,1,At-Risk Customers
CUST01112,57,2,1951.21,0.0,0.36,1,Discount-Sensitive Customers
CUST01113,107,2,645.85,0.0,0.445,0,At-Risk Customers
CUST01114,147,1,831.94,0.0,0.34,0,Loyal Customers
CUST01115,17,6,4036.99,0.16666666666666666,0.29833333333333334,2,Champions
CUST01116,54,1,2054.97,0.0,0.24,1,Loyal Customers
CUST01117,42,4,2817.56,0.0,0.32,0,Champions
CUST01118,170,1,618.9,0.0,0.29,0,Dormant Customers
CUST01119,124,1,654.67,0.0,0.36,0,Discount-Sensitive Customers
CUST01120,61,1,1184.85,0.0,0.2,0,Loyal Customers
CUST01121,88,1,149.0,0.0,0.64,0,Discount-Sensitive Customers
CUST01122,6,1,1209.05,0.0,0.23,0,Loyal Customers
CUST01123,182,0,0.0,0.0,0.0,0,Dormant Customers
CUST01124,172,3,1635.22,0.0,0.3333333333333333,0,At-Risk Customers
CUST01125,245,0,0.0,0.0,0.0,0,Dormant Customers
CUST01126,16,2,2073.54,0.0,0.30500000000000005,0,Loyal Customers
CUST01127,130,2,774.6899999999999,0.0,0.325,0,At-Risk Customers
CUST01128,182,0,0.0,0.0,0.0,0,Dormant Customers
CUST01129,157,1,675.97,0.0,0.39,0,Dormant Customers
CUST01130,99,2,1316.25,0.0,0.45999999999999996,0,At-Risk Customers
CUST01131,22,1,590.57,0.0,0.31,1,Loyal Customers
CUST01132,4,2,2542.9700000000003,0.0,0.16999999999999998,0,Loyal Customers
CUST01133,36,2,779.1500000000001,0.0,0.30000000000000004,0,Loyal Customers
CUST01134,78,2,2458.420399999999,0.0,0.385,0,Discount-Sensitive Customers
CUST01135,93,2,2898.360399999999,0.0,0.275,0,At-Risk Customers
CUST01136,97,3,2094.46,0.3333333333333333,0.24,1,At-Risk Customers
CUST01137,115,1,468.15,1.0,0.45,0,Discount-Sensitive Customers
CUST01138,134,2,1225.17,0.0,0.275,0,At-Risk Customers
CUST01139,21,1,2270.63,0.0,0.28,0,Loyal Customers
CUST01140,22,3,1680.0,0.0,0.32,1,Champions
CUST01141,115,1,691.6,0.0,0.19,0,Loyal Customers
CUST01142,40,2,1015.4200000000001,0.0,0.26,0,Loyal Customers
CUST01143,0,1,438.47,0.0,0.4,0,Discount-Sensitive Customers
CUST01144,38,3,3548.18,0.3333333333333333,0.3233333333333333,0,Champions
CUST01145,183,0,0.0,0.0,0.0,0,Dormant Customers
CUST01146,23,2,1903.5300000000002,0.0,0.345,0,Loyal Customers
CUST01147,1,3,1074.03,0.0,0.48,0,Discount-Sensitive Customers
CUST01148,128,7,5448.0,0.0,0.13857142857142857,0,At-Risk Customers
CUST01149,72,2,1019.31,0.0,0.36,0,Discount-Sensitive Customers
CUST01150,167,1,499.51,0.0,0.29,0,Dormant Customers
CUST01151,105,1,716.41,0.0,0.04,0,Loyal Customers
CUST01152,1,6,5679.21,0.0,0.21166666666666667,1,Champions
CUST01153,33,1,714.43,1.0,0.4,1,Discount-Sensitive Customers
CUST01154,55,2,1966.9299999999998,0.0,0.255,0,Loyal Customers
CUST01155,1,2,1251.4099999999999,1.0,0.41000000000000003,2,Discount-Sensitive Customers
CUST01156,7,2,807.1500000000001,0.0,0.39,0,Discount-Sensitive Customers
CUST01157,0,1,738.92,0.0,0.11,0,Loyal Customers
CUST01158,42,3,3492.090399999999,0.0,0.21,0,Champions
CUST01159,68,2,1438.23,0.0,0.32,0,Loyal Customers
CUST01160,166,1,943.21,0.0,0.26,0,Dormant Customers
CUST01161,154,2,1442.53,0.5,0.28,0,At-Risk Customers
CUST01162,175,1,377.52,0.0,0.25,0,Dormant Customers
CUST01163,375,0,0.0,0.0,0.0,0,Dormant Customers
CUST01164,37,1,965.68,0.0,0.52,0,Discount-Sensitive Customers
CUST01165,155,1,380.89,0.0,0.25,0,Dormant Customers
CUST01166,41,2,1845.94,0.0,0.175,1,Loyal Customers
CUST01167,23,4,3206.2900000000004,0.0,0.315,0,Champions
CUST01168,14,1,510.5,0.0,0.3,0,Loyal Customers
CUST01169,54,1,1183.74,1.0,0.36,1,Discount-Sensitive Customers
CUST01170,139,1,294.87,0.0,0.34,0,Loyal Customers
CUST01171,132,1,744.73,0.0,0.51,0,Discount-Sensitive Customers
CUST01172,27,3,3081.4900000000002,0.0,0.18666666666666668,0,Champions
CUST01173,78,2,969.44,0.0,0.23,0,Loyal Customers
CUST01174,89,1,398.68,0.0,0.31,0,Loyal Customers
CUST01175,48,3,2166.05,0.0,0.2866666666666667,0,Loyal Customers
CUST01176,215,0,0.0,0.0,0.0,0,Dormant Customers
CUST01177,56,3,2144.58,0.0,0.27666666666666667,0,Loyal Customers
CUST01178,67,3,1298.14,0.0,0.32,0,Loyal Customers
CUST01179,108,1,536.83,0.0,0.2,0,Loyal Customers
CUST01180,23,2,2328.54,1.0,0.255,2,Loyal Customers
CUST01181,137,1,296.32,0.0,0.3,0,Loyal Customers
CUST01182,108,1,520.96,0.0,0.39,0,Discount-Sensitive Customers
CUST01183,6,1,568.08,0.0,0.09,0,Loyal Customers
CUST01184,30,3,1606.64,0.0,0.21333333333333335,0,Champions
CUST01185,23,2,1286.63,0.0,0.185,0,Loyal Customers
CUST01186,153,2,2183.8,0.0,0.235,0,At-Risk Customers
CUST01187,26,3,1729.96,0.0,0.39666666666666667,1,Discount-Sensitive Customers
CUST01188,92,2,688.52,0.5,0.5700000000000001,1,At-Risk Customers
CUST01189,161,2,2721.2299999999996,0.0,0.06,0,At-Risk Customers
CUST01190,27,3,1339.05,0.0,0.34,0,Loyal Customers
CUST01191,52,1,510.71,0.0,0.57,0,Discount-Sensitive Customers
CUST01192,24,3,1408.3999999999999,0.0,0.14,0,Loyal Customers
CUST01193,457,0,0.0,0.0,0.0,0,Dormant Customers
CUST01194,85,2,1089.0,0.5,0.365,1,Discount-Sensitive Customers
CUST01195,94,1,542.27,1.0,0.23,0,Loyal Customers
CUST01196,111,2,2239.79,0.5,0.28500000000000003,0,At-Risk Customers
CUST01197,77,2,406.22,0.0,0.46,0,Discount-Sensitive Customers
CUST01198,31,1,592.73,0.0,0.32,1,Loyal Customers
CUST01199,359,0,0.0,0.0,0.0,0,Dormant Customers
CUST01200,58,1,524.27,0.0,0.02,0,Loyal Customers
CUST01201,158,1,842.85,0.0,0.23,0,Dormant Customers
CUST01202,132,1,650.67,0.0,0.3,0,Loyal Customers
CUST01203,60,1,149.0,0.0,0.56,0,Discount-Sensitive Customers
CUST01204,81,1,493.88,0.0,0.36,0,Discount-Sensitive Customers
CUST01205,262,0,0.0,0.0,0.0,0,Dormant Customers
CUST01206,73,1,819.46,0.0,0.16,0,Loyal Customers
CUST01207,110,1,350.93,0.0,0.43,0,Discount-Sensitive Customers
